vla-SetTextHeight,(vla-SetTextHeight Object rowTypes TextHeight),设置指定行类型的文字高度。,33,3,3
vla-GetCellContentColor,(vla-GetCellContentColor Object row col),返回指定行和列中内容的真彩色值。,33,3,3
vla-AddDim3PointAngular,(vla-AddDim3PointAngular Object AngleVertex FirstEndPoint SecondEndPoint TextPoint),使用三点创建角度标注。,33,5,5
vla-SetBlockTableRecordId,(vla-SetBlockTableRecordId Object row col blkId bAutoFit),设置单元格的块表格记录 ID 。,33,5,5
vla-GetCellGridVisibility,(vla-GetCellGridVisibility Object row col edge),返回指定行和列的一个边的格线可见性值。,33,4,4
vla-AddEllipticalCylinder,(vla-AddEllipticalCylinder object Center MajorRadius MinorRadius Height),给定圆心、长轴半径、短轴半径和高度创建基底在WCS的XY平面上的三维实体椭圆柱体。参数5,33,5,5
vla-GetCellGridLineWeight,(vla-GetCellGridLineWeight object row col edge),返回指定行和列的一个边的格线线宽 参数4,33,4,4
vla-GetColor,(vla-GetColor object rowType),返回指定行类型的真彩色值。参数2,33,2,2
vla-RemoveCustomByIndex,(vla-RemoveCustomByIndex object Index),删除与索引值对应的自定义属性名称(键)和值。参数2,33,2,2
vla-SetCellGridColor,(vla-SetCellGridColor object row col edges pColor),设置指定行和列的一个边的格线颜色值。参数4,33,5,5
vla-SetTextStyle,(vla-SetTextStyle object rowTypes bstrName),设置指定行类型的文字样式名称。参数3,33,3,3
vla-SetTextRotation,(vla-SetTextRotation object row col TextRotation),设置行和列的文字旋转角度。参数4,33,4,4
vla-GetContentColor,(vla-GetContentColor object rowType),返回指定行类型的真颜色值。参数2,33,2,2
vla-SetBackgroundColor,(vla-GetContentColor object rowTypes pColor),设置指定行类型的背景颜色值。,33,3,3
vla-GetPlotStyleTableNames,(vla-GetPlotStyleTableNames object),获取所有可用的打印样式表名称。,33,1,1
vla-InsertRows,(vla-GetPlotStyleTableNames object row Height Rows),在表格中插入行。,33,4,4
vla-SetCellType,(vla-SetCellType object row col CellType),设置指定行和列的单元格类型。,33,4,4
vla-GetCustomByIndex,(vla-GetCustomByIndex object Index pKey pValue),返回与索引值对应的自定义属性的名称(键)和值。,33,4,4
caaaar,(caaaar lst),第4级子表的第一个元素,33,1,1
caaadr,(caaadr lst),"数据库中没有收录这个函数!请帮助录入,谢谢",33,1,1
caaar,(caaar lst),"数据库中没有收录这个函数!请帮助录入,谢谢",33,1,1
caadar,(caadar lst),"数据库中没有收录这个函数!请帮助录入,谢谢",33,1,1
caaddr,(caaddr lst),反回表内第三个表的第一个值,33,1,1
caadr,(caadr lst),反回表内第二个表的第一个值,33,1,1
caar,(caar lst),返回表内的第一个子表的第一个值,33,1,1
cadaar,(cadaar lst),返回第三个内表里面的第一个值,33,1,1
cadadr,(cadadr lst),返回表内第二个表的第二个值,33,1,1
cadar,(cadar lst),返回表内第一个表的第二个值,33,1,1
caddar,(caddar lst),返回表内第一个表的第三个元素。,33,1,1
cadddr,(cadddr lst),返回表的第四个元素（易云网络）,33,1,1
cdaaar,(cdaaar lst),"数据库中没有收录这个函数!请帮助录入,谢谢",33,1,1
cdaadr,(cdaadr lst),"数据库中没有收录这个函数!请帮助录入,谢谢",33,1,1
cdaar,(cdaar lst),"数据库中没有收录这个函数!请帮助录入,谢谢",33,1,1
cdadar,(cdadar lst),"数据库中没有收录这个函数!请帮助录入,谢谢",33,1,1
cdaddr,(cdaddr lst),"数据库中没有收录这个函数!请帮助录入,谢谢",33,1,1
cdadr,(cdadr lst),"数据库中没有收录这个函数!请帮助录入,谢谢",33,1,1
cdar,(cdar list),返回表内第一个表中去掉了第一个元素的表,33,1,1
cddaar,(cddaar lst),"数据库中没有收录这个函数!请帮助录入,谢谢",33,1,1
cddadr,(cddadr lst),"数据库中没有收录这个函数!请帮助录入,谢谢",33,1,1
cddar,(cddar lst),返回表内第一个表，并去掉前两个元素,33,1,1
cdddar,(cdddar lst),返回表内第一个表，并去掉前三个元素。,33,1,1
cddddr,(cddddr lst),返回去掉了前四个元素的表,33,1,-1
cdddr,(cdddr lst),返回去掉了前三个元素的表,33,1,1
cddr,(cddr lst),返回去掉了前两个元素的表,33,1,1
vlax-get,(vlax-get object property),检索 VLA 对象的特性,33,2,-1
vlax-put,(vlax-put obj property arg),设置 ActiveX 对象的特性,33,3,-1
vlax-invoke,(vlax-invoke obj method [arg...]),调用指定的 ActiveX 方法。,33,2,-1
bpoly,(bpoly pt [ss vector]),"搜索点附近曲线,生成最小边界",33,1,3
pi,3.14159,圆周率,13,-1,-1
:vlax-true,TRUE,"com接口(true,真,-1)",13,-1,-1
:vlax-false,FALSE,"com接口(false,假,0)",13,-1,-1
vla-put-TextHeight,(vla-put-TextHeight Object Height_Real),修改标注文字的高度.该属性将覆盖给定标注对象的 DIMTXT 系统变量。,33,2,2
variant-value,(variant-value Varint),获得Variant的值.,33,1,1
safearray-value,(safearray-value Saf),和Safearray->list差不多一个意思.,33,1,1
vla-object,(= 'vla-object (type obj)),vla对象(= 'vla-object (type obj)),13,-1,-1
:vlax-null,null,com接口(null),13,-1,-1
vla-get-EffectiveName,(vla-get-EffectiveName obj),获取动态块的块名,33,1,1
vla-get-IsDynamicBlock,(vla-get-IsDynamicBlock obj),"判断图块是否为动态块
返回:vlax-true或者:vlax-false",33,1,1
vla-put-TrueColor,(vla-put-TrueColor object AcCmColor),设置对象的真彩色,33,2,2
vla-get-colorIndex,(vla-get-colorIndex object),获取AcCmColor 对象颜色索引。,33,1,1
acAlignmentLeft,0,基准线左端,13,-1,-1
acAlignmentCenter,-1,基准线中心,13,-1,-1
acAlignmentRight,-2,基准线右端,13,-1,-1
acAlignmentMiddle,-4,中间,13,-1,-1
acAlignmentTopLeft,-6,左上,13,-1,-1
acAlignmentTopCenter,-7,中上,13,-1,-1
acAlignmentTopRight,-8,右上,13,-1,-1
acAlignmentMiddleLeft,-9,左中,13,-1,-1
acAlignmentMiddleCenter,-10,正中,13,-1,-1
acAlignmentMiddleRight,-11,右中,13,-1,-1
acAlignmentBottomLeft,-12,左下,13,-1,-1
acAlignmentBottomCenter,-13,中下,13,-1,-1
acAlignmentBottomRight,-14,右下,13,-1,-1
acAlignmentAligned,-3,对齐,13,-1,-1
acAlignmentFit,-5,拟合,13,-1,-1
acByBlock,0,颜色随块,13,-1,-1
acByLayer,-256,颜色随层,13,-1,-1
acRed,-1,红色,13,-1,-1
acYellow,-2,黄色,13,-1,-1
acGreen,-3,绿色,13,-1,-1
acCyan,-4,青色,13,-1,-1
acBlue,-5,蓝色,13,-1,-1
acMagenta,-6,洋红,13,-1,-1
acWhite,-7,白色,13,-1,-1
acLineNoArrow,0,不带箭头的线（Leader对象）,13,-1,-1
acLineWithArrow,-2,带箭头的线（Leader对象）,13,-1,-1
acSplineNoArrow,-1,不带箭头的样条曲线（Leader对象）,13,-1,-1
acSplineWithArrow,-3,带箭头的样条曲线（Leader对象）,13,-1,-1
acBaseMenuGroup,0,基本菜单组（MenuGroup使用）,13,-1,-1
acPartialMenuGroup,-1,局部菜单组（MenuGroup使用）,13,-1,-1
acMenuItem,0,菜单项（PopupMenuItem使用）,13,-1,-1
acMenuSeparator,-1,菜单分隔符（PopupMenuItem 使用）,13,-1,-1
acMenuSubMenu,-2,子菜单（PopupMenuItem 使用）,13,-1,-1
acToolbarButton,0,常规按钮（ToolbarItem 使用）,13,-1,-1
acToolbarFlyout,-3,弹出式按钮（ToolbarItem 使用）,13,-1,-1
acToolbarControl,-2,控制按钮（ToolbarItem 使用）,13,-1,-1
acToolbarSeparator,-1,分隔符（ToolbarItem 使用）,13,-1,-1
acSimple3DPoly,0,简单多段线（3DPolyline 使用）,13,-1,-1
acQuadSpline3DPoly,-1,二次B样条线（3DPolyline 使用）,13,-1,-1
acCubicSpline3DPoly,-2,三次B样条线（3DPolyline 使用）,13,-1,-1
acSimplePoly,0,简单多段线（Polyline 使用）,13,-1,-1
acFitCurvePoly,-1,拟合曲线多段线（Polyline 使用）,13,-1,-1
acQuadSplinePoly,-2,二次B样条曲线（Polyline使用）,13,-1,-1
acCubicSplinePoly,-3,三次B样条曲线（Polyline使用）,13,-1,-1
acSimpleMesh,0,简单的网络不带曲面拟合或平滑（PolygonMesh 使用）,13,-1,-1
acQuadSurfaceMesh,-5,二次B样条曲面拟合（PolygonMesh 使用）,13,-1,-1
acCubicSurfaceMesh,-6,三次B样条曲面拟合（PolygonMesh 使用）,13,-1,-1
acBezierSurfaceMesh,-8,贝塞尔曲面拟合（PolygonMesh 使用）,13,-1,-1
acDisplay,0,打印当前显示的所有内容（Layout 与 PlotConfiguration 使用）,13,-1,-1
acExtents,-1,打印落在当前选择空间范围内的所有内容（Layout 与 PlotConfiguration 使用）,13,-1,-1
acLimits,-2,打印在当前空间界限内的所有内容（Layout 与 PlotConfiguration 使用）,13,-1,-1
acView,-3,打印由 ViewToPlot 属性指定的命名视口（Layout 与 PlotConfiguration 使用）,13,-1,-1
acWindow,-4,打印由 SetWindowToPlot 方法指定的窗口内的所有内容（Layout 与 PlotConfiguration 使用）,13,-1,-1
acLayout,-5,"打印落在指定图纸页边距内的所有内容，原点从布局选项卡中的0,0坐标算起。此选项在模型空间中打印时无效（Layout 与 PlotConfiguration 使用）",13,-1,-1
acLsAll,-65535,所有图层属性（设置用于恢复指定图层状态的屏蔽，LayerStateManager 对象）,13,-1,-1
acLsColor,-32,颜色（设置用于恢复指定图层状态的屏蔽，LayerStateManager 对象）,13,-1,-1
acLsFrozen,-2,冻结或解冻（设置用于恢复指定图层状态的屏蔽，LayerStateManager 对象）,13,-1,-1
acLsLineType,-64,线型（设置用于恢复指定图层状态的屏蔽，LayerStateManager 对象）,13,-1,-1
acLsLineWeight,-128,线宽（设置用于恢复指定图层状态的屏蔽，LayerStateManager 对象）,13,-1,-1
acLsLocked,-4,锁定或解锁（设置用于恢复指定图层状态的屏蔽，LayerStateManager 对象）,13,-1,-1
acLsNewViewport,-16,新视口图层冻结或锁定（设置用于恢复指定图层状态的屏蔽，LayerStateManager 对象）,13,-1,-1
acLsNone,0,无（设置用于恢复指定图层状态的屏蔽，LayerStateManager 对象）,13,-1,-1
acLsOn,-1,"开或关（设置用于恢复指定图层状态的屏蔽,LayerStateManager 对象）",13,-1,-1
acLsPlot,-8,打印开或关（设置用于恢复指定图层状态的屏蔽，LayerStateManager 对象）,13,-1,-1
acLsPlotStyle,-256,打印样式（设置用于恢复指定图层状态的屏蔽，LayerStateManager 对象）,13,-1,-1
acTextAndArrows,0,"该选项将文字和箭头均放到尺寸界线间（确定要移动哪个元素以使文字和箭头在尺寸界线间布局合适，Dim3PointAngular, DimAligned, DimAngular, DimArcLength, DimDiametric, DimRadial, DimRadialLarge, DimRotated
使用该属性的对象。 ）",13,-1,-1
acArrowsOnly,-1,该选项只将箭头放到尺寸界线间。文字放到箭头外面。,13,-1,-1
acTextOnly,-2,该选项只将文字放到尺寸界线间。箭头放到尺寸界线外面。,13,-1,-1
acBestFit,-3,该选项按照可用的空间的大小自动确定怎样放置文字和箭头。,13,-1,-1
acDimPrecisionZero,0,指定换算单位中小数位数精度为0位小数,13,-1,-1
acDimPrecisionOne,-1,指定换算单位中小数位数精度为1位小数,13,-1,-1
acDimPrecisionTwo,-2,指定换算单位中小数位数精度为2位小数,13,-1,-1
acDimPrecisionThree,-3,指定换算单位中小数位数精度为3位,13,-1,-1
acDimPrecisionFour,-4,指定换算单位中小数位数精度为4位,13,-1,-1
acDimPrecisionFive,-5,指定换算单位中小数位数精度为5位,13,-1,-1
acDimPrecisionSix,-6,指定换算单位中小数位数精度为6位,13,-1,-1
acDimPrecisionSeven,-7,指定换算单位中小数位数精度为7位,13,-1,-1
acDimPrecisionEight,-8,指定换算单位中小数位数精度为8位,13,-1,-1
acModelSpace,-1,活动空间切换为模型空间,13,-1,-1
acPaperSpace,0,活动空间切换为图纸空间,13,-1,-1
acUnion,0,执行并集运算（Boolean方法）,13,-1,-1
acIntersection,-1,执行交集运算（Boolean方法）,13,-1,-1
acSubtraction,-2,执行差集运算（Boolean方法）,13,-1,-1
acEdRepeatLastCommand,0,禁用编辑快捷菜单。结果是当选定了一个或多个对象并且不在命令过程中时在图形区域中右键为回车，即重复最后发出的命令。决定处于编辑模式 (选中一个或多个对象且无命令在执行) 时绘图区域中右键单击的功能。,13,-1,-1
acEdSCM,-1,启用编辑快捷菜单。决定处于编辑模式 (选中一个或多个对象且无命令在执行) 时绘图区域中右键单击的功能。,13,-1,-1
acSelectionSetFence,-2,选择穿过选定栅格的所有对象。该栅格由 PointsList 所列的坐标定义的。,13,-1,-1
acSelectionSetWindowPolygon,-6,选择在多边形中的对象，多边形由 PointsList 定义。,13,-1,-1
acSelectionSetCrossingPolygon,-7,选择在多边形内和穿过多边形区域的对象。使用 PointsList 定义多边形的顶点坐标。多边形的最后顶点由 AutoCAD 自动封闭。定义的多边形不能自身相交。,13,-1,-1
acRepeatLastCommand,0,禁用默认快捷菜单。结果是未选择对象时或不在命令期间时在图形区域中按右键为回车，即重复最后发出的命令。,13,-1,-1
acSCM,-1,启用默认快捷菜单。,13,-1,-1
acAlignPntAcquisitionAutomatic,0,自动获取 AutoAlignment 点。,13,-1,-1
acAlignPntAcquisitionShiftToAcquire,-1,用户必须使用 SHIFT 键来获取 AutoAlignment 点。,13,-1,-1
acSymAbove,-1,指定弧长标注符号所放的位置,13,-1,-1
acSymInFront,0,指定弧长标注符号所放的位置,13,-1,-1
acSymNone,-2,指定弧长标注符号所放的位置。,13,-1,-1
acBottom,-2,指定多线的对其方式,13,-1,-1
acTop,0,指定多线的对其方式,13,-1,-1
acZero,-1,指定多线的对其方式,13,-1,-1
acBlockCell,-2,设置指定行和列的单元格类型,13,-1,-1
acTextCell,-1,设置指定行和列的单元格类型,13,-1,-1
acUnknownCell,0,设置指定行和列的单元格类型,13,-1,-1
acBottomMask,-4,单元格的底边,13,-1,-1
acTopMask,-1,单元格的顶边,13,-1,-1
acLeftMask,-8,单元格的左边,13,-1,-1
acRightMask,-2,单元格的右边,13,-1,-1
acDataRow,-1,要更改的行类型。,13,-1,-1
acHeaderRow,-4,要更改的行类型。,13,-1,-1
acTitleRow,-2,需要更改的行类型,13,-1,-1
acUnknownRow,0,需要更改的行类型,13,-1,-1
acDegrees,0,角度格式,13,-1,-1
acDegreeMinuteSeconds,-1,"枚举常数,角度格式,该值等于1,在某些vla函数里面调用",13,-1,-1
acGrads,-2,角度格式,13,-1,-1
acRadians,-3,角度格式,13,-1,-1
acDimLineWithText,0,尺寸线跟随文字移动。,13,-1,-1
acMoveTextAddLeader,-1,文字独立于尺寸线移动，但添加一条从文字到尺寸线的引线。,13,-1,-1
acMoveTextNoLeader,-2,文字独立于尺寸线移动，不添加从文字到尺寸线的引线。,13,-1,-1
acShadePlotAsDisplayed,0,与所显示的一样打印模型空间视图,13,-1,-1
acShadePlotHidden,-2,不管显示，按去掉隐藏线打印模型空间视图,13,-1,-1
acShadePlotRendered,-3,不管显示，按渲染打印模型空间视图,13,-1,-1
acShadePlotWireframe,-1,不管显示，按线框打印模型空间视图,13,-1,-1
acEnter,0,禁用命令快捷菜单。结果为当命令期间按右键为回车。,13,-1,-1
acEnableSCM,-2,启用命令快捷菜单。,13,-1,-1
acEnableSCMOptions,-1,只在命令行提示中选项当前有效时启用命令快捷菜单。在命令行提示中，选项是在方括号[]中。如果没有有效的选项，右键为回车。,13,-1,-1
acProxyNotShow,0,不显示代理对象.,13,-1,-1
acProxyShow,-1,显示所有代理对象的图形图像,13,-1,-1
acProxyBoundingBox,-2,仅显示所有代理对象的边框,13,-1,-1
ac0degrees,0,指定布局或打印配置的旋转角度。,13,-1,-1
ac90degrees,-1,指定布局或打印配置的旋转角度。,13,-1,-1
ac180degrees,-2,指定布局或打印配置的旋转角度。,13,-1,-1
ac270degrees,-3,指定布局或打印配置的旋转角度。,13,-1,-1
acNoUnits,0,指定用于属性的当前显示单位类型。,13,-1,-1
acAngular,-1,指定用于属性的当前显示单位类型。,13,-1,-1
acDistance,-2,指定用于属性的当前显示单位类型。,13,-1,-1
acArea,-3,指定用于属性的当前显示单位类型。,13,-1,-1
acToolbarDockTop,0,工具栏固定到上边,13,-1,-1
acToolbarDockBottom,-1,工具栏固定到下边,13,-1,-1
acToolbarDockLeft,-2,工具栏固定到左边,13,-1,-1
acToolbarDockRight,-3,工具栏固定到右边,13,-1,-1
acLineSpacingStyleAtLeast,-1,配置值根据一行文字中最大字符的高度自动调整行间距。,13,-1,-1
acLineSpacingStyleExactly,-2,配置值强制 MText 对象中所有的行间距为相同尺寸，而不管格式替代。,13,-1,-1
acHatchLoopTypeDefault,0,无,13,-1,-1
acHatchLoopTypeExternal,-1,无,13,-1,-1
acHatchLoopTypePolyline,-2,无,13,-1,-1
acHatchLoopTypeDerived,-4,无,13,-1,-1
acHatchLoopTypeTextbox,-8,无,13,-1,-1
acVertCentered,0,文字位置在尺寸界线中心。,13,-1,-1
acAbove,-1,除非尺寸线不是水平的或尺寸界线内的文本被强制设为水平(DIMTIH = 1)，否则将标注文字置于标线上方。尺寸线到最下行文字基线的距离是当前DIMGAP 值。,13,-1,-1
acOutside,-2,将标注文字置于距定义点最远的基线一端。,13,-1,-1
acJIS,-3,按日本工业标准方式标注文字(JIS)。,13,-1,-1
acTolTop,-2,指定公差值相对于标注文字的垂直对正。,13,-1,-1
acTolMiddle,-1,指定公差值相对于标注文字的垂直对正。,13,-1,-1
acTolBottom,0,指定公差值相对于标注文字的垂直对正。,13,-1,-1
AcHatchObject,0,标准的图案填充,13,-1,-1
AcGradientObject,-1,渐变的图案填充,13,-1,-1
acFontRegular,0,常规字体,13,-1,-1
acFontItalic,-1,斜体,13,-1,-1
acFontBold,-2,加粗,13,-1,-1
acFontBoldItalic,-3,加粗斜体,13,-1,-1
acCenterMark,0,指定半径和直径标注上圆心标记的类型。,13,-1,-1
acCenterLine,-1,指定半径和直径标注上圆心标记的类型。,13,-1,-1
acCenterNone,-2,指定半径和直径标注上圆心标记的类型。,13,-1,-1
acSelectionSetWindow,0,选择完全在矩形区域内的所有对象，矩形对角由 Point1 和 Point2 定义。,13,-1,-1
acSelectionSetCrossing,-1,选择在矩形区域内和与矩形区域相交的对象，矩形对角由 Point1 和 Point2 定义。,13,-1,-1
acSelectionSetPrevious,-3,选择最近的选择集。如果用户在图纸空间和模型空间之间进行切换并试图使用选择集，该模式将被忽略。,13,-1,-1
acSelectionSetLast,-4,选择最近生成的可见对象。,13,-1,-1
acSelectionSetAll,-5,选择所有对象,13,-1,-1
acHorizontal,0,标注和公差的分数类型。,13,-1,-1
acDiagonal,-1,标注和公差的分数类型,13,-1,-1
acNotStacked,-2,标注和公差的分数类型,13,-1,-1
acPrinterAlwaysAlert,0,始终警告并创建错误日志。,13,-1,-1
acPrinterAlertOnce,-1,仅第一次警告但创建所有错误日志。,13,-1,-1
acPrinterNeverAlertLogOnce,-2,从不警告但创建所有错误日志。,13,-1,-1
acPrinterNeverAlert,-3,从不警告也从不创建任何错误日志。,13,-1,-1
acInches,0,英寸,13,-1,-1
acMillimeters,-1,毫米,13,-1,-1
acPixels,-2,像素,13,-1,-1
acHatchPatternTypePreDefined,-1,预先定义,13,-1,-1
acHatchPatternTypeUserDefined,0,用户定义,13,-1,-1
acHatchPatternTypeCustomDefined,-2,自定义,13,-1,-1
acToolbarFloating,-4,工具栏浮动,13,-1,-1
acDegreesUnknown,(-1),未知,13,-1,-1
acZoomScaledAbsolute,0,相对于图形界限。,13,-1,-1
acZoomScaledRelative,-1,相对于当前视口。,13,-1,-1
acZoomScaledRelativePSpace,-2,相对于图纸空间的单位设置。,13,-1,-1
acTolNone,0,标注文字的标注公差显示模式,13,-1,-1
acTolSymmetrical,-1,标注文字的标注公差显示模式,13,-1,-1
acTolDeviation,-2,标注文字的标注公差显示模式,13,-1,-1
acTolLimits,-3,标注文字的标注公差显示模式,13,-1,-1
acTolBasic,-4,标注文字的标注公差显示模式,13,-1,-1
acHatchStyleNormal,0,指定标准的样式，即普通。该选项从最外面的区域边界向内进行图案填充。如果 AutoCAD 遇到内部边界，则关闭填充，直到遇到另一个边界为止。,13,-1,-1
acHatchStyleOuter,-1,仅填充最外面的区域。该样式也是从最外面的区域边界向内进行图案填充，但是遇到内部边界时会关闭图案填充并且不再打开。,13,-1,-1
acHatchStyleIgnore,-2,忽略内部结构。该选项使图案填充通过所有的内部对象。,13,-1,-1
acDefaultUnits,(-1),数值格式,13,-1,-1
acScientific,-1,数值格式,13,-1,-1
acDecimal,-2,数值格式,13,-1,-1
acEngineering,-3,数值格式,13,-1,-1
acArchitectural,-4,数值格式,13,-1,-1
acFractional,-5,数值格式,13,-1,-1
acOQLineArt,0,线条,13,-1,-1
acOQText,-1,文字,13,-1,-1
acOQGraphics,-2,图形,13,-1,-1
acOQPhoto,-3,照片,13,-1,-1
acOQHighPhoto,-4,高质量照片,13,-1,-1
acKeyboardRunningObjSnap,0,当输入坐标时，严格遵照对象捕捉模式。,13,-1,-1
acKeyboardEntry,-1,当输入坐标时，严格遵照键盘输入模式。,13,-1,-1
acKeyboardEntryExceptScripts,-2,当输入坐标时，严格按照键盘输入模式。但当坐标是通过脚本输入时，遵照对象捕捉模式。,13,-1,-1
acDemandLoadDisabled,0,关闭按需加载，加载整个参照图形。,13,-1,-1
acDemandLoadEnabled,-1,打开按需加载来提高AutoCAD性能。其他用户不能编辑被参照引用的图形文件。,13,-1,-1
acDemandLoadEnabledWithCopy,-2,打开按需加载但使用参照图形的临时副本。其他用户可以编辑被参照引用的原始图形文件。,13,-1,-1
acColorMethodByACI,-195,颜色的设置方式,13,-1,-1
acColorMethodByBlock,-193,颜色的设置方式,13,-1,-1
acColorMethodByLayer,-192,颜色的设置方式,13,-1,-1
acColorMethodByRGB,-194,颜色设置方式,13,-1,-1
acColorMethodForeground,-197,颜色设置方式,13,-1,-1
acDimLScientific,-1,科学,13,-1,-1
acDimLDecimal,-2,小数,13,-1,-1
acDimLEngineering,-3,工程,13,-1,-1
acDimLArchitectural,-4,建筑,13,-1,-1
acDimLFractional,-5,分数,13,-1,-1
acDimLWindowsDesktop,-6,windows桌面,13,-1,-1
acDimScientific,-1,科学,13,-1,-1
acDimDecimal,-2,小数,13,-1,-1
acDimArchitecturalStacked,-4,建筑**,13,-1,-1
acDimFractionalStacked,-5,分数,13,-1,-1
acDimArchitectural,-6,建筑,13,-1,-1
acDimFractional,-7,分数,13,-1,-1
acDimWindowsDesktop,-8,Windows桌面,13,-1,-1
acDimEngineering,-3,工程,13,-1,-1
acAttributeModeInvisible,1,指定属性定义的模式。,13,-1,-1
acAttributeModeConstant,2,指定属性定义的模式。,13,-1,-1
acAttributeModeVerify,4,指定属性定义的模式。,13,-1,-1
acAttributeModePreset,8,指定属性定义的模式。,13,-1,-1
acAttachmentPointTopLeft,-1,左上,13,-1,-1
acAttachmentPointTopCenter,-2,中上,13,-1,-1
acAttachmentPointTopRight,-3,右上,13,-1,-1
acAttachmentPointMiddleLeft,-4,左中,13,-1,-1
acAttachmentPointMiddleCenter,-5,居中,13,-1,-1
acAttachmentPointMiddleRight,-6,右中,13,-1,-1
acAttachmentPointBottomLeft,-7,左下,13,-1,-1
acAttachmentPointBottomCenter,-8,中下,13,-1,-1
acAttachmentPointBottomRight,-9,右下,13,-1,-1
acHorzInside,-2,除了顶和底线外的所有水平格线。,13,-1,-1
acHorzBottom,-4,底或顶水平格线，基于表格流向。,13,-1,-1
acHorzTop,-1,顶或底水平格线，基于表格流向。,13,-1,-1
acInvalidGridLine,0,无效的格线。,13,-1,-1
acVertInside,-16,除是最左边和最右边格线外的氖垂直格线。,13,-1,-1
acVertLeft,-8,最左边格线。,13,-1,-1
acVertRight,-32,最右边格线。,13,-1,-1
acLnWt000,0,CAD线宽0.00mm。,13,-1,-1
acLnWt005,-5,CAD线宽0.05mm。,13,-1,-1
acLnWt009,-9,CAD线宽0.09mm。,13,-1,-1
acLnWt013,-13,CAD线宽0.13mm。,13,-1,-1
acLnWt015,-15,CAD线宽0.15mm。,13,-1,-1
acLnWt018,-18,CAD线宽0.18mm。,13,-1,-1
acLnWt020,-20,CAD线宽0.20mm。,13,-1,-1
acLnWt025,-25,CAD线宽0.25mm。,13,-1,-1
acLnWt030,-30,CAD线宽0.30mm。,13,-1,-1
acLnWt035,-35,CAD线宽0.35mm。,13,-1,-1
acLnWt040,-40,CAD线宽0.40mm。,13,-1,-1
acLnWt050,-50,CAD线宽0.50mm。,13,-1,-1
acLnWt053,-53,CAD线宽0.53mm。,13,-1,-1
acLnWt060,-60,CAD线宽0.60mm。,13,-1,-1
acLnWt070,-70,CAD线宽0.70mm。,13,-1,-1
acLnWt080,-80,CAD线宽0.80mm。,13,-1,-1
acLnWt090,-90,CAD线宽0.90mm。,13,-1,-1
acLnWt100,-100,CAD线宽1.00mm。,13,-1,-1
acLnWt106,-106,CAD线宽1.06mm。,13,-1,-1
acLnWt120,-120,CAD线宽1.20mm。,13,-1,-1
acLnWt140,-140,CAD线宽1.40mm。,13,-1,-1
acLnWt158,-158,CAD线宽1.58mm。,13,-1,-1
acLnWt200,-200,CAD线宽2.00mm。,13,-1,-1
acLnWt211,-211,CAD线宽2.11mm。,13,-1,-1
acLnWtByLayer,-1,CAD线宽随层。,13,-1,-1
acLnWtByBlock,(-3),CAD线宽默认。,13,-1,-1
acLnWtByLwDefault,-3,CAD线宽默认。,13,-1,-1
acBottomCenter,8,以文字的底边居中对齐文字。,13,-1,-1
acBottomLeft,7,以文字的底边左对齐文字。,13,-1,-1
acBottomRight,9,以文字的底边右对齐文字。,13,-1,-1
acMiddleCenter,5,以文字的中间居中对齐文字。,13,-1,-1
acMiddleLeft,4,以文字的中间左对齐文字。,13,-1,-1
acMiddleRight,6,以文字的中间右对齐文字。,13,-1,-1
acTopCenter,2,以文字的顶边居中对齐文字。,13,-1,-1
acTopLeft,1,以文字的顶边左对齐文字。,13,-1,-1
acTopRight,3,以文字的顶边右对齐文字。,13,-1,-1
vlax-vbInteger,2,整数型（SafeArray 的类型）,13,-1,-1
vlax-vbLong,3,长整数型（SafeArray的类型）,13,-1,-1
vlax-vbSingle,4,单精度浮点数（SafeArray的类型）,13,-1,-1
vlax-vbDouble,5,双精度浮点数（SafeArray的类型）,13,-1,-1
vlax-vbString,8,字符串（SafeArray的类型）,13,-1,-1
vlax-vbObject,9,对象（SafeArray的类型）,13,-1,-1
vlax-vbBoolean,11,布尔值（SafeArray的类型）,13,-1,-1
vlax-vbVariant,12,变体（SafeArray的类型）,13,-1,-1
acMenuFileCompiled,0,编译的菜单文件 (MNC 文件类型)。,13,-1,-1
acMenuFileSource,1,"数据库中没有收录这个函数!请帮助录入,谢谢",13,-1,-1
ACADSECURITYPARAMS_ENCRYPT_DATA,1,图形加密,13,-1,-1
ACADSECURITYPARAMS_ENCRYPT_PROPS,2,图形属性加密,13,-1,-1
ACADSECURITYPARAMS_SIGN_DATA,16,数字签名,13,-1,-1
ACADSECURITYPARAMS_ADD_TIMESTAMP,32,时间戳记,13,-1,-1
ac2000_dwg,12,AutoCAD 2000 DWG (*.dwg),13,-1,-1
ac2000_dxf,13,AutoCAD 2000 DXF (*.dxf),13,-1,-1
ac2000_Template,14,AutoCAD 2000 图形样板文件 (*.dwt),13,-1,-1
ac2004_dwg,24,AutoCAD 2004 DWG (*.dwg),13,-1,-1
ac2004_dxf,25,AutoCAD 2004 DXF (*.dxf),13,-1,-1
ac2004_Template,26,AutoCAD 2004 图形样板文件 (*.dwt),13,-1,-1
acNative,60,与当前图形版本格式相同。如果需要应用程序保存图形为当前应用程序所运行在的 AutoCAD 版本，可使用 acNative 格式。,13,-1,-1
ac2007_dwg,36,AutoCAD 2007 DWG (*.dwg),13,-1,-1
